#,URL,Title,Support,Difficulty,Locked
339,https://leetcode.com/problems/nested-list-weight-sum/,Nested List Weight Sum,,Easy,Locked
340,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters/,Longest Substring with At Most K Distinct Characters,,Hard,Locked
341,https://leetcode.com/problems/flatten-nested-list-iterator/,Flatten Nested List Iterator,,Medium,
342,https://leetcode.com/problems/power-of-four/,Power of Four,swift,Easy,
343,https://leetcode.com/problems/integer-break/,Integer Break,swift,Medium,
344,https://leetcode.com/problems/reverse-string/,Reverse String,swift,Easy,
345,https://leetcode.com/problems/reverse-vowels-of-a-string/,Reverse Vowels of a String,swift,Easy,
346,https://leetcode.com/problems/moving-average-from-data-stream/,Moving Average from Data Stream,,Easy,Locked
347,https://leetcode.com/problems/top-k-frequent-elements/,Top K Frequent Elements,swift,Medium,
348,https://leetcode.com/problems/design-tic-tac-toe/,Design Tic-Tac-Toe,,Medium,Locked
349,https://leetcode.com/problems/intersection-of-two-arrays/,Intersection of Two Arrays,swift,Easy,
350,https://leetcode.com/problems/intersection-of-two-arrays-ii/,Intersection of Two Arrays II,swift,Easy,
351,https://leetcode.com/problems/android-unlock-patterns/,Android Unlock Patterns,,Medium,Locked
352,https://leetcode.com/problems/data-stream-as-disjoint-intervals/,Data Stream as Disjoint Intervals,,Hard,
353,https://leetcode.com/problems/design-snake-game/,Design Snake Game,,Medium,Locked
354,https://leetcode.com/problems/russian-doll-envelopes/,Russian Doll Envelopes,swift,Hard,
355,https://leetcode.com/problems/design-twitter/,Design Twitter,,Medium,
356,https://leetcode.com/problems/line-reflection/,Line Reflection,,Medium,Locked
357,https://leetcode.com/problems/count-numbers-with-unique-digits/,Count Numbers with Unique Digits,swift,Medium,
358,https://leetcode.com/problems/rearrange-string-k-distance-apart/,Rearrange String k Distance Apart,,Hard,Locked
359,https://leetcode.com/problems/logger-rate-limiter/,Logger Rate Limiter,,Easy,Locked
360,https://leetcode.com/problems/sort-transformed-array/,Sort Transformed Array,,Medium,Locked
